,title,view
17921,용산/NNP 주말/NNG 예매/NNG ../SE,842
17922,영화/NNG 관람/NNG 권/XSN 보이/VV 어/EC 주/VX 면/EC 포스터/NNG 증정/NNG 하/XSV 는/ETM 거/EC 포인트/NNG 로/JKB 관람/NNG 하/XSV 여도/EC 주/VV 나요/EF ?/SF,1040
17923,홈/NNG 커밍/NNP 후기/NNG ?/SF,1040
17924,옥자/NNP 아/NNP 트/NNG 나/NNP 이/VCP ㄴ/ETM 없/VA 네요/EC,1277
17925,./SF,1389
17926,내일/NNG 블라인드/NNG 시사회/NNG 이/MM 영화/NNG 예상/NNG 하/XSV ㅂ니다/EC,2505
17927,메가박스/NNG 이벤트/NNG .../SE ?/SF,1345
17928,다음/NNG 시사회/NNG 예고/NNG .../SE,2528
17929,다음/NNG 시사회/NNG 예고/NNG .../SE,2056
17930,3/SN d/SL 영화/NNG 맨/XPN 눈/NNG 으로/JKB 보/VV 기/ETN,628
17931,너/NP 의/JKG 이름/NNG 은/JX ./SF 예고편/NNG 모음/NNG,534
17932,영화/NNG 추천/NNG 좀/MAG 하/VV 여/EC 주/VX 시/EP 어요/EF !/SF,879
17933,스파이더맨/NNG 홈/NNG 커밍/NNP 액션/NNG 저/NP 만/JX 별로/MAG 이/VCP 었/EP 나요/EF ?/SF (/SS 노스포/NNP )/SS,1678
17934,영화/NNG 끝나/VV 고/EC 포스터/NNG 증정/NNG 이/VCP 면/EC 영화/NNG 끝나/VV 기/ETN 전/NNG 에/JKB 는/JX 못/MAG 받/VV 을까요/EF ?/SF,703
17935,라라랜드/NNP 좋아하/VV 시/EP 는/ETM 분/NNB 들/XSN 꼭/MAG 보/VV 시/EP 기/ETN ㄹ/JKO !/SF,2630
17936,[/SS 스파/NNG 이더/NNP 맨/MM :/SP 홈/NNG 커밍/NNP ]/SS 한/MM 줄/NNB 평/NNG ./SF,1143
17937,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 이/JKS 아쉽/VA 었/EP 던/ETM 점/NNG (/SS 스포/NNG 있/VV 음/ETN )/SS,1446
17938,[/SS 스파/NNG 이더/NNP 맨/MM :/SP 홈/NNG 커밍/NNP ]/SS 추천/NNG 상영/NNG 관/NNP '/SS 간단/NNG 정리/NNG '/SS,2339
17939,최고/NNG 의/JKG 3/SN D/SL 영화/NNG 는/JX 이/MM 영화/NNG 아니/VCN ㄴ가요/EF ?/SF ?/SF,2152
17940,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 아이맥스/NNG 짧/VA 은/ETM 후기/NNG (/SS 스포/NNG X/SL )/SS,2030
17941,[/SS BIFAN/SL ]/SS 예매/NNG 성공/NNG !/SF,304
17942,오/VV 아/EC 부천/NNP 예매/NNG 다/MAG 성공/NNG 이/VCP 네/XSN 요/EC,419
17943,우리/NP 중/NNB 에/JKB 스파이/NNG 가/JKS 있/VV 어/EC,769
17944,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 아이맥스/NNG 보/VV 러/EC 오/VX 았/EP 습니다/EC ~/SO !/SF,691
17945,스파이더/NNG 맨/MM 포티/NNG 로/NNP 이거/NP 어떻/VA ㄴ가요/EF ?/SF,2840
17946,용산/NNG cgv/SL 주말/NNG 예매/NNG !/SF !/SF,1246
17947,올해/NNG 22/SN 번/NNB 째/XSN 관람/NNG 하/XSV 는/ETM 영화/NNG .../SE,1186
17948,'/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP '/SS 4/SN DX/SL 로/JKB 보/VV 러/EC 오/VV 았/EP 습니다/EC ~/SO,1728
17949,홈/NNG 커밍/NNP 아이맥스/NNG 포스터/NNG 이/VCP ㅂ니다/EF !/SF !/SF,2260
17950,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 보/VV 러/EC 가/VV 고/EC 있/VX 습니다/EC,580
17951,스파이더맨/NNG 아이맥스/NNG 포스터/NNG 수령/NNG 하/XSV 시/EP ㄴ/ETM 분/NNG 계/VV 신/NNG 가요/EF ?/SF,1023
17952,저/NP 는/JX 스파이더/NNG 맨/MM 첫/MM 관람/NNG 으로/JKB 4/SN DX/SL 관/NNG 을/JKO 선택/NNG 하/XSV 였/EP 습니다/EF ../SE,885
17953,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 의/JKG 미치/VV ㄴ/ETM 예매/NNG 율/XSN,934
17954,[/SS 다크/NNP 타/VV 워/NNP ]/SS 오피셜/NNG 포스터/NNG 2/SN 종/NNG 공개/NNG,571
17955,이번/NNG 주/NNG 영화/NNG 관람/NNG 이/VCP ㄹ/ETM 정/NNG 은/JX .../SE,397
17956,"[/SS 옥자/NNP ]/SS ,/SP 역시/MAG 봉준호/NNP 감독/NNG 의/JKG 영화/NNG 는/JX 좋/VA 습니다/EF ./SF",737
17957,[/SS 다/NNG 크/NNP 나이트/NNG ]/SS 드디어/MAG 극장/NNG 에서/JKB 관람/NNG !/SF !/SF,496
17958,스파이더맨/NNG 홈/NNG 커밍/NNP 용산/NNP 4/SN dx/SL 후기/NNG (/SS 스포/NNG x/SL )/SS,2445
17959,용산/NNP 4/SN dx/SL 스파이/NNG 더/NNP 맨/NNG 시사회/NNG 후기/NNG,1100
17960,./SF,857
17961,트랜스포머/NNG 5/SN 경품/NNG 이/NNP ~/SO,1027
17962,다/NNG 크/NNP 나이트/NNG 보/VV 러/EC 오/VV 았/EP 습니다/EF ../SE,362
17963,현재/MAG 예매/NNG 율/XSN,565
17964,옥자/NNP 보/VV 러/EC 가/VV ㅂ니다/EF ./SF,721
17965,그것/NP ㄹ/JKO 보/VV 고/EC 오/VV 는/ETM 중/NNB,674
17966,역시/MAG 익무/NNG !/SF !/SF,854
17967,스파/NNG 이더/NNP 맨/NNG 4/SN dx/SL !/SF !/SF !/SF,1158
17968,스타리움/NNG 오/VV 았/EP 습니다/EF !/SF,931
17969,이런/MM 거/NNB 올리/VV 어도/EC 되/VV 나요/EF ?/SF,1038
17970,CGV/SL 스파이더맨/NNG 포스터/NNG 질문/NNG 있/VV 습니다/EF !/SF !/SF !/SF,2631
17971,생각/NNG 하/XSV 지/EC 도/JX 못하/VX ㄴ/ETM 선물/NNG 을/JKO 받/VV 은/ETM 거/NNB 같/VA 습니다/EC,866
17972,저/NP 는/JX 봉준호/NNP 감독/NNG 작품/NNG 중/NNB 에/JKB 옥자/NNP 가/JKS 제/XPN 일/NR 좋/VA 네요/EC,1156
17973,'/SS 다크/NNP 타/VV 어/EC '/SS 새롭/VA ㄴ/ETM 포스터/NNG,2368
17974,옥자/NNP 관람/NNG 후기/NNG,612
17975,[/SS 옥자/NNP ]/SS 넷플릭스/NNP 자막/NNG 질문/NNG (/SS 노/NNG 스포/NNG )/SS,4804
17976,오늘/NNG CGV/SL 용산/NNP 4/SN D/SL 스파이/NNG 더/NNP 맨/NNG 시사회/NNG 가/VV 시/EP 는/ETM 분/NNB 들/XSN 께/JKB ../SF,1006
17977,스파이더맨/NNG 아/XR 맥/NNG 포스터/NNG 크/NNG 기/ETN 궁금/XR 하/XSA 네요/EF !/SF !/SF,710
17978,이벤트/NNG 를/JKO 하/VV 네요/EC,1822
17979,'/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG '/SS 8/SN 월/NNB 15/SN 일/NNB 개봉/NNG 확정/NNG,16187
17980,나누/VV ㅁ/ETN 홍보/NNG .../SE,450
17981,스파이/NNG 더/NNP 맨/MM 홈/NNG 커밍/NNP 스타리움/NNG 관/NNG 추천/NNG 하/XSV 시/EP 나요/EF ?/SF ?/SF,940
17982,./SF,534
17983,'/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG '/SS 국내/NNG 개봉/NNG 일/NNP 확정/NNG,2647
17984,스파/NNG 이더/NNP 맨/NNG 4/SN dx/SL 시사회/NNG 나누/VV ㅁ/ETN 글/NNG 올리/VV 었/EP 어요/EF .../SE,1216
17985,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 보/VV 았/EP 습니다/EF ./SF (/SS 스포/NNG X/SL )/SS,1904
17986,[/SS 다크/NNP 타/NNP 어/EC ]/SS 새롭/VA ㄴ/ETM 오피셜/NNG 포스터/NNG,2567
17987,홈/NNG 커밍/NNP 아/NNP 맥/NNG 포스터/NNG 어떻/VA 게/EC 생각/NNG 하/XSV 시/EP 나요/EF ?/SF,1585
17988,2017/SN 년/NNB 북미/NNP 박스오피스/NNG Top/SL 10/SN (/SS ~/SO 7/SN //SP 2/SN )/SS,1880
17989,[/SS 옥자/NNP ]/SS 역시/MAG 봉준호/NNP 감독/NNG 님/XSN ~/SO,1413
17990,어디/NP 에/JKB 도/JX 없/VA 는/ETM 영화/NNG,922
17991,익/NNP 무/NNG 에서/JKB 받/VV 은/ETM 4/SN DX/SL 관람/NNG 권/XSN 으로/JKB 예매/NNG 하/XSV 면/EC 포토티켓/NNG 만들/VV ㄹ/ETM 수/NNB 있/VV 나요/EF ??/SF,945
17992,./SF,3800
17993,드디어/MAG 문제/NNG 의/JKG 작품/NNG 을/JKO 보/VV 러/EC 오/VX 았/EP 네요/EC ㅋㅋ/NNG,1024
17994,스파이더맨/NNG 홈/NNG 커밍/NNP 월드/NNG 타/VV 어/EC 시사회/NNG 아직/MAG 이/VCP 군요/EC,676
17995,'/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG '/SS 국내판/NNG 메/VV 인/NNG 예고편/NNG,1544
17996,관객/NNG 리뷰/NNG 영상/NNG,772
17997,옥자/NNP 보/VV 러/NNG 오/VV 았/EP 습니다/EC,406
17998,'/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP '/SS 을/JKO 4/SN DX/SL 로/JKB 보/VV 아야/EC 하/VX 는/ETM 이유/NNG,2152
17999,혹시/MAG 오늘/NNG 스파이더/NNG 맨/MM 월드/NNG 타/VV 어/EC 시사회/NNG 몇/MM 관/NNG 에서/JKB 하/VV 나요/EF ??/SF,527
18000,옥자/NNP 포토티켓/NNG 이것/NP 들/XSN 로/JKB 하/VV 고/EC 싶/VX 었/EP 는데/EC 말/NNG 이/VCP 죠/EF .../SE,1597
18001,./SF,681
18002,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP //SP //SP IMAX/SL VS/SL MX/SL 관/NNG ?/SP //SP 어떻/VA 시/EP ㄴ가요/EF ?/SF,2663
18003,내일/NNG 스파이더맨/NNG 4/SN dx/SL 시사회/NNG 는/JX 스크린/NNG x/SL 가/JKC 아니/VCN 라고/EC 하/VV ㅂ니다/EC,719
18004,./SF,2908
18005,6/SN 월/NNB 은/JX 재밌/VA 다/EC //SP 재미/NNG 없/VA 다/EC,654
18006,[/SS 터미네이터/NNP 2/SN :/SP 3/SN D/SL ]/SS 공식/NNG 트/NNP 레/NNG 일/NNP 러/NNG,532
18007,옥자/NNP 왜/MAG 이렇/VA 게/EC 반응/NNG 이/JKS 없/VA 죠/EF ?/SF,3699
18008,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 레드카펫/NNG +/SW 무대인사/NNG 후기/NNG,734
18009,부천/NNP 국제/NNG 영화제/NNG 질문/NNG 있/VV 어요/EC,822
18010,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 간략/NNG 후기/NNG,4005
18011,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 후기/NNG 이/VCP ㅂ니다/EF ./SF (/SS 스/NNP 포/NNG X/SL )/SS,779
18012,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 노스포/NNP 후기/NNG,7863
18013,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 후기/NNG (/SS 영화/NNG 노스포/NNP )/SS,1062
18014,스파이더/NNG 맨/MM 후기/NNG (/SS 노스포/NNP )/SS,1218
18015,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 시사회/NNG 후기/NNG (/SS 스포/NNG 없/VA 음/ETN )/SS,7352
18016,한국/NNP 팬/NNG 들/XSN 에게/JKB 멋지/VA ㄴ/ETM 선물/NNG 받/VV 은/ETM 스파이더맨/NNG 과/JC 감독/NNG ./SF ../SE,2833
18017,스파/NNG 이더/NNP ~/SO,898
18018,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 자리/NNG 맘/NNG 에/JKB 안/MAG 들/VV 시/EP 는/ETM 분/NNG ?/SF,1677
18019,저/NP 도/JX 스파이더맨/NNG 티켓/NNG 수령/NNG 하/XSV 였/EP 어요/EF ./SF,700
18020,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 시사회/NNG 티켓/NNG 받/VV 았/EP 습니다/EF !/SF !/SF,915
18021,트랜스포머/NNG IMAX/SL 포스터/NNG,716
18022,스파이/NNG 더/NNP 맨/NNG 시사회/NNG 티켓/NNG 받/VV 았/EP 습니다/EF !/SF !/SF,1465
18023,홈/NNG 커밍/NNP 자리/NNG 선택/NNG 이/VCP 네/NNG 요/EC,1333
18024,./SF,1261
18025,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 시사회/NNG 보러오/VV 았/EP 습니다/EC,887
18026,시사회/NNG 도/JX 줄/NNB 시작/NNG 하/XSV 였/EP 네요/EC,853
18027,현재/MAG 영등포/NNP 레드카펫/NNG 상황/NNG 이/VCP ㅂ니다/EC,1964
18028,스파이더/NNG 맨/MM 시사/NNG 끝나/VV 고/EC 리뷰/NNG 이벤트/NNG 진행/NNG 하/XSV ㄹ까요/EF ?/SF,726
18029,스파이더/NNG 맨/MM 무대인사/NNG 줄/NNG 은/JX 아니/VCN 죠/EF ?/SF,1594
18030,이/MM 영화/NNG 미치/VV 었/EP 네요/EF ../SE,6804
18031,앞/NNG 으로/JKB 예정/NNG 이/VCP ㄴ/ETM 스파이더/NNG 맨/MM 굿즈/NNG 이벤트/NNG ~/SO,2969
18032,(/SS 질문/NNG )/SS 스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 아이맥스/NNG 포스터/NNG,1011
18033,(/SS 그/MM 후/NNG )/SS 캐릭터/NNG 예고편/NNG,332
18034,옥자/NNP 재미있/VA 나요/EF ?/SF ?/SF ?/SF ?/SF,2050
18035,옥자/NNP 보/VV 았/EP 습니다/EC -/SS 미치/VV 었/EP 다/EF !/SF,1343
18036,이것/NP 이/JKS 화제/NNG 의/JKG 그것/NP !!/SF,2511
18037,옥자/NNP 를/JKO 보/VV 았/EP 습니다/EC (/SS 스포/NNG )/SS,668
18038,[/SS 옥자/NNP ]/SS GV/SL 오/VV 았/EP 습니다/EC,771
18039,오늘/NNG 코엑스/NNP 에/JKB 무슨/MM 행사/NNG 있/VV 나요/EF ?/SF,1044
18040,(/SS 스포/NNG )/SS 옥자/NNP 두/MM 번/NNB 째/XSN 보/VV 고/EC 인상/NNG 적/XSN 이/VCP ㄴ/ETM 것/NNB 들/XSN,766
18041,[/SS 스파/NNG 이더/NNP 맨/NNG :/SP 홈/NNG 커밍/NNP ]/SS 내일/NNG 시사회/NNG 언제/MAG 끝나/VV ㄹ까요/EF ?/SF,833
18042,드디어/MAG 나오/VV 았/EP 습니다/EF ./SF,2362
18043,저/NP ㄴ/JX 이/MM 영화/NNG 를/JKO 재미있/VA 게/EC 보/VV 았/EP 습니다/EC 2/SN,538
18044,기억/NNG 에/JKB 남/VV 는/ETM 전쟁/NNG 영화/NNG 3/SN 편/NNB,563
18045,스파이더맨/NNG 포스터/NNG,936
18046,[/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG ]/SS 새롭/VA ㄴ/ETM 아트/NNG 포스터/NNG,1738
18047,영화/NNG 를/JKO '/SS 듣/VV 다/EC '/SS,1133
18048,[/SS 옥자/NNP ]/SS 를/JKO 보/VV 고/EC (/SS 스포/NNG 있/VV 음/ETN )/SS,893
18049,스파이더맨/NNG 홈/NNG 커밍/NNP 음악/NNG 에/JKB 대하/VV 여/EC 질문/NNG 이/JKS 있/VV 습니다/EF ./SF,938
18050,[/SS 옥자/NNP ]/SS 에서/JKB 가장/MAG 기억/NNG 에/JKB 남/VV 는/ETM 장면/NNG (/SS 스포/NNG )/SS,942
18051,'/SS 다/NNG 크/NNP 타/VV 어/EC '/SS 예고편/NNG 자막/NNG 이상/NNG 하/XSA 였/EP 습니다/EF ./SF,2506
18052,용산/NNP 에/JKB 다녀오/VV 았/EP 습니다/EF ./SF,750
18053,'/SS 군함/NNG 도/JX '/SS 4/SN DX/SL 개봉/NNG 확정/NNG,1744
18054,메가박스/NNG 스파이더맨/NNG 홈/NNG 커밍/NNP 콤보/NNG !/SF,3161
18055,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 그/MM 서울/NNP 오/VV 았/EP 다는/ETM 스파이더/NNG 맨/MM 소식/NNG,1517
18056,내일/NNG 은/JX CGV/SL VIP/SL 쿠폰/NNG 풀리/VV 는/ETM 날/NNG 이/VCP 네요/EC,1109
18057,16/SN 시/NNB 23/SN 분/NNB 이/JKS 기다리/VV 어/EC 지/VX 는/ETM 이유/NNG ~/SO,563
18058,[/SS 옥자/NNP ]/SS 후기/NNG,880
18059,서울/NNP 에/JKB 스파이더맨/NNG 뜨/VV 었/EP 네요/EF ./SF,1574
18060,스파이더맨/NNG 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,5494
18061,옥자/NNP 보/VV 고/NNG 오/VV 았/EP 는데/EC 저/NP 만/JX 궁금/XR 하/XSA ㄴ가요/EF ?/SF (/SS 스/NNP 포/NNG )/SS,1010
18062,7/SN 월/NNB 2/SN 일/NNB 영등포/NNP 에서/JKB 재밌/VA 는/ETM 행사/NNG 하/XSV ㅂ니다/EC (/SS feat/SL ./SF 스파이/NNG 더/NNP 맨/NNG )/SS,1876
18063,2017/SN 년/NNB 7/SN 월/NNB 개봉/NNG 예정/NNG 영화/NNG 정리/NNG ./SP jpg/SL,4465
18064,옥자/NNP 극장/NNG 관람/NNG 후기/NNG,1134
18065,'/SS CGV/SL 용산/NNG '/SS 새롭/VA 게/EC 공개/NNG 되/XSV ㄴ/ETM 정보/NNG,4529
18066,톰/NNP 하/NNP 디/NNG 의/JKG 베놈/NNG 무비/NNG 에/JKB 는/JX 스파이더/NNG 맨/MM 안/MAG 나오/VV ㄴ다/EC,1075
18067,드디어/MAG 옥자/NNP 보/VV 러/EC 오/VV 았/EP 어요/EC,1450
18068,'/SS 군함/NNG 도/JX '/SS 촬영/NNG 현장/NNG 스틸/NNG,2242
18069,[/SS 혹성/NNG 탈출/NNG :/SP 종/NNG 의/JKG 전쟁/NNG ]/SS 해외/NNG 리뷰/NNG 모음/NNG,2726
18070,옥자/NNP 많이/MAG 들/XSN 보/VV 시/EP 었/EP 군요/EC,902
18071,[/SS 스파/NNG 이더/NNP 맨/MM 홈/NNG 커밍/NNP ]/SS 스파이더맨/NNG 과/JC 인증/NNG 샷/NNG 이벤트/NNG 정보/NNG,1895
18072,옥자/NNP 간단/NNG 질문/NNG (/SS 스포/NNG )/SS,893
18073,오늘/NNG 제/NP 가/JKS 보/VV 고/EC 잘/MAG 영화/NNG 는/JX .../SE,426
18074,레드카펫/NNG //SP 무대인사/NNG 티켓/NNG 수령/NNG 관련/NNG 질문/NNG,1321
18075,[/SS 저스/NNG 티스/NNP 리그/NNG ]/SS 새롭/VA ㄴ/ETM 레고/NNG 3/SN 종/NNG 공개/NNG (/SS 스/NNG 압/NNP )/SS,1164
18076,"옥자/NNP ,/SP 서울/NNP 극장/NNG ,/SP gv/SL 후기/NNG",1529
18077,트랜스포머/NNG 보/VV 고/EC 오/VV 는/ETM 중/NNB 이/VCP ㅂ니다/EF ./SF,878
18078,옥자/NNP 를/JKO 보/VV 고/EC 들/VV ㄴ/ETM 생각/NNG,756
18079,코엑스/NNP 블라인드/NNG 보/VX 고/EC 나오/VV 았/EP 습니다/EF ./SF,1652
18080,곧/MAG 옥자/NNP GV/SL 가/JKS 시작/NNG 되/XSV ㅂ니다/EC,936
18081,옥자/NNP 굿즈/NNG 주/VV 는/ETM 극장/NNG 어디/NP 이/VCP ㄴ가요/EF ?/SF,1037
18082,CGV/SL 7/SN -/SS 8/SN 월/NNB 이벤트/NNG,6969
18083,드디어/MAG 오/VX 았/EP 네요/EF !/SF !/SF,453
18084,8/SN 시/NNB 코엑스/NNP 블라인드/NNG 시사회/NNG 오/NNG 시/EP ㄹ/ETM 분/NNG 1/SN 분/NNB 있/VV 으시/EP ㄴ가요/EF ?/SF,667
18085,옥자/NNP 보/VV 았/EP 습니다/EC,606
18086,취소/NNG 하/XSV 였/EP 습니다/EF ./SF,2147
18087,극장/NNG 들/XSN 20/SN 분/NNB 전/NNG 예매/NNG 취소/NNG 가능/NNG 은/JX 정말/MAG 좋/VA 네요/EF ./SF,1109
18088,(/SS 스포/NNG )/SS 옥자/NNP 에서/JKB 이/MM 장면/NNG 을/JKO 이렇/VA 게/EC 생각/NNG 하/XSV 였/EP 는데/EC 어떻/VA ㄴ가요/EF ?/SF,996
18089,옥자/NNP -/SS 극장/NNG 관람/NNG 추천/NNG 드리/VV ㅂ니다/EF ./SF,786
18090,[/SS 옥자/NNP ]/SS 꼭/MAG 극장/NNG 에서/JKB 보/VV 시/EP 어요/EC,1377
18091,"""/SS 옥자/NNP ""/SS 를/JKO 만나/VV ㄴ/ETM 후/NNG 의/JKG 느낌/NNG (/SS 스포/NNG )/SS",1040
18092,한/MM 장/NNG 으로/JKB 정리/NNG 하/XSV ㄴ/ETM 7/SN 월/NNB 영화/NNG 라인업/NNG ./SP jpg/SL,2014
18093,홈/NNG 커밍/NNP 시사회/NNG 이벤트/NNG 때/NNG ./SF ./SE ./SF,573
18094,옥자/NNP 보/VV 고/EC 나오/VV 았/EP 습니다/EF !/SF (/SS 스/NNP 포/NNG x/SL )/SS,669
18095,옥자/NNP 보/VV 러/NNG 오/VV 았/EP 어요/EF !/SF,283
18096,이것/NP 도/JX 관크/NNG 이/VCP ㄴ가요/EF ?/SF,601
18097,"더/MAG 바/NNP ,/SP 리뷰/NNG 이벤트/NNG 선물/NNG 도착/NNG 하/XSV 였/EP 어요/EF ./SF",368
18098,옥자/NNP 보/VV ㄹ/ETM 만/JX 하/XSA ㅂ니다/EF ./SF,656
18099,롯데시네마/NNP 트랜스포머/NNG 1/SN +/SW 1/SN 있/VV 네요/EF ./SF,373
18100,군함/NNG 도/JX 예매/NNG 권/XSN !/SF !/SF,948
18101,옥자/NNP 보/VV 고/EC 있/VX 는/ETM 중/NNB 이/VCP ㅂ니다/EF ./SF,930
18102,[/SS 스포/NNP 주의/NNG ]/SS 옥자/NNP 후기/NNG,3789
18103,옥자/NNP (/SS 스/NNG 포/NNP x/SL )/SS,1649
18104,[/SS 나/NP 의/JKG 사랑/NNG ]/SS 포토티켓/NNG 용/XSN 이미지/NNG 이/VCP ㅂ니다/EC,7051
18105,[/SS 24/SN 주/NNB ]/SS 포토티켓/NNG 용/XSN 이미지/NNG 이/VCP ㅂ니다/EC,936
18106,트랜스포머/NNG 5/SN 를/JKO 보/VV 았/EP 는데/EC,866
18107,옥자/NNP 시작/NNG 하/XSV ㅂ니다/EC,2467
18108,[/SS 옥자/NNP ]/SS 공개/NNG 되/VV 었/EP 습니다/EC ~/SO !/SF,999
18109,"옥자/NNP ,/SP 넷플릭스/NNP 오픈/NNG 하/XSV 였/EP 습니다/EF !/SF",870
18110,감사/NNG 하/XSV ㅂ니다/EC,325
18111,어/IC ?/SF,2327
18112,./SF,751
18113,이번/NNG 주/NNG 스파이더맨/NNG 시사회/NNG 스타리움/NNG 에서/JKB 하/VV 는/ETM 것/NNB 이/VCP ㄴ가요/EF ?/SF,542
18114,다음/NNG 에/JKB ㄴ/JX 잘/MAG 하/XSV 겠/EP 다/EF !/SF ?/SF ?/SF ?/SF,3103
18115,그/MM 영화/NNG 를/JKO '/SS 진짜/NNG '/SS 로/JKB 보/VV 러/EC 오/VV 았/EP 습니다/EF ./SF,671
18116,"다음/NNG 주/NNG (/SS 7/SN 월/NNB 5/SN 일/NNB ,/SP 7/SN 월/NNB 6/SN 일/NNB )/SS 개봉/NNG 예정/NNG 영/NNG 화/XSN 5/SN 편/NNB 소개/NNG ./SP jpg/SL",862
18117,극장/NNG 에서/JKB 관람/NNG 하/XSV ㄴ/ETM 최악/NNG 의/JKG 한국/NNP 영화/NNG 는/JX 무엇/NP 이/VCP ㄴ가요/EF ?/SF,1715
18118,옥자/NNP 상영관/NNG 질문/NNG 이/VCP 요/EF !/SF,783
18119,저/NP 는/JX 아이맥스/NNG 를/JKO 잘/MAG 가/VV 지/EC 않/VX 습니다/EF ./SF,848
18120,cgv/SL 스파/NNG 이더/NNP 맨/MM 콤보/NNG 나오/VV 았/EP 네요/EF ./SF,3813
18121,블루레이/NNP 플레이어/NNG 드디어/MAG 지르/VV 었/EP 습니다/EC ㅋ/IC ㅋㅋ/NNG,667
18122,"옥자/NNP ,/SP 네/IC 이/NNP 버/NNG 예매/NNG 율/XSN 1/SN 위/NNB",514
18123,극장/NNG 좋/VA 은/ETM 자리/NNG 가/JKS 어디/NP 이/VCP ㄴ지/EC 를/JKO 잘/MAG 모르/VV 겠/EP 네요/EC,1923
18124,트랜스포머/NNG 5/SN 포스터/NNG 남/VV 아/EC 있/VX 을까요/EF ?/SF ?/SF ?/SF,1396
18125,스파이더/NNG 맨/MM 당첨/NNG !/SP 앞/NNG 으로/JKB !/SF,1332
18126,트랜스포머/NNG 후기/NNG,613
18127,[/SS 나/NP 의/JKG 사랑/NNG ]/SS 간략/NNG 후기/NNG,547
18128,드디어/MAG 오늘/NNG 이/JKS 스파이더맨/NNG 시사회/NNG 발표/NNG 이/VCP 군요/EF ../SE,993
18129,[/SS 어/NNG 벤져스/NNP 인피니티워/NNG ]/SS 팬/NNG 포스터/NNG,1560
18130,중국/NNP 팬/NNG 들/XSN 정말/MAG 대단/XR 하/XSA 네요/EC,2233
18131,그러/VV 고/EC 보/VX 니/EC 이/MM 영화/NNG 가/JKS 궁금/XR 하/XSA 여/EC 지/VX 네/XSN 요/EC,972
18132,아/IC 이런/MM 이벤트/NNG 하나/NR 만들/VV 어/EC 지/VX 었/EP 으면/EC 하/VV ㅂ니다/EC,324
18133,트랜스포머/NNG 아이맥스/NNG 로/JKB 보/VV 고/EC 오/VV 았/EP 네/EF 요/EC .../SE,557
18134,드디어/MAG 내일/NNG 이/VCP ㅂ니다/EF .../SE,498
18135,왜/MAG 이/VCP 죠/EF ../SF,681
18136,7/SN 월/NNB 2/SN 일/NNB 스파이더/NNG 맨/MM 시사/NNG 질문/NNG,574
18137,나/NP 의/JKG 사랑/NNG ./SP ../SE 보/VV 러/EC 오/VV 았/EP 습니다/EF !/SF,595
18138,저/NP 는/JX 어떻/VA 게/EC 하/VX 여야/EC CGV/SL VIP/SL 가/JKC 되/VV ㄹ/ETM 수/NNB 있/VV 을까요/EF ?/SF,990
18139,궁금/XR 하/XSA 여/EC 지/VX 는/ETM 다음/NNG 아티스트/NNG 뱃지/NNG !/SF !/SF,1135
18140,코엑스/NNP 블라인드/NNG 시사회/NNG 가/JKS 또/MAG 당첨/NNG 되/XSV 었/EP 네요/EF ./SF,1383
18141,스파이더/NNG 맨/MM 홈/NNG 커밍/NNP 영화/NNG 음악/NNG 공식/NNG 으로/JKB 공개/NNG 하/XSV 였/EP 네요/EF ./SF,686
